,cty_fips,czone,shnr_pres2000,shnr_pres2008,shnr_pres2016,totvote_2000pres,d_imp_usch_pd_0008,d_imp_otch_lag_pd_0008,l_shind_manuf_cbp,l_sh_routine33,l_task_outsource,shnr_pres1992,shnr_pres1996,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_sh_pop_f,l_sh_pop_edu_c,l_sh_fborn,l_sh_pop_age_1019,l_sh_pop_age_2029,l_sh_pop_age_3039,l_sh_pop_age_4049,l_sh_pop_age_5059,l_sh_pop_age_6069,l_sh_pop_age_7079,l_sh_pop_age_8000,l_sh_pop_white,l_sh_pop_black,l_sh_pop_asian,l_sh_pop_hispanic
0,51520.0,100.0,56.912064,63.212437,72.72537,6279.0,1.7323168774285804,2.372871654652335,0.29703432,3179.6433,-0.6689049,55.086964,53.56563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5494329,0.43126315,0.014452698,0.11752173,0.12327978,0.13082282,0.13899925,0.12074624,0.10381758,0.09823228,0.05654402,0.9254333,0.055680312,0.00368515,0.009731099
1,47155.0,200.0,67.09041,74.336914,81.971306,25365.0,2.9509250418825985,2.154893243026855,0.3081562,3186.9707,-0.38259682,63.54407,62.4094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.51048195,0.38208136,0.016355205,0.12984404,0.12550232,0.15090628,0.15670928,0.13446677,0.093438245,0.057482086,0.027019812,0.9727413,0.005564142,0.0055360403,0.0124209635
2,47025.0,301.0,56.665653,69.979675,82.43952,9000.0,3.3389616579042354,3.0159051911633483,0.29442856,2855.3958,-0.8701328,47.411503,51.023777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5173465,0.25767326,0.008740205,0.13682942,0.12983055,0.14530171,0.14868395,0.13016543,0.09145402,0.061918158,0.030975822,0.97789836,0.007501172,0.0028464268,0.006429576
3,47145.0,302.0,54.23038,68.42641,76.65272,21326.0,0.8749168793502906,1.415308756480636,0.1706157,3188.6118,-0.22171438,47.048157,48.135628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5155076,0.38661364,0.012155654,0.1283375,0.10834136,0.13523406,0.15559623,0.13947216,0.10138702,0.07742246,0.03608168,0.9524177,0.027143132,0.004045463,0.0069158156
4,37197.0,401.0,76.947136,73.27124,81.4562,13682.0,1.2291928345335386,2.2029941063980374,0.20575698,3279.142,-0.09454772,65.14048,74.24981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5091064,0.35154116,0.043716297,0.1253439,0.11887862,0.15756024,0.14647299,0.12482117,0.091201715,0.0646528,0.034499835,0.92544293,0.03427974,0.0017057335,0.06484538
5,51141.0,402.0,68.49711,65.60335,78.49663,7385.0,5.083535393716254,2.6846621174879877,0.47442952,3360.7903,-0.17095104,58.820705,60.65764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.507858,0.27846545,0.014530839,0.11985366,0.11367033,0.14036173,0.14639048,0.13855825,0.10521977,0.07219045,0.0456021,0.91745245,0.061987944,0.0016488896,0.018704591
6,51143.0,500.0,66.796875,62.134056,70.08837,24255.0,2.1235221387276084,2.5250818250469873,0.2932662,3436.9312,0.07978745,59.90393,61.225613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51176614,0.32070965,0.010284234,0.13562232,0.10457527,0.14721839,0.16409425,0.13609199,0.092801034,0.06774638,0.03320107,0.7500364,0.23655356,0.0018948903,0.012292493
7,37009.0,601.0,60.818302,61.900867,72.89458,10316.0,2.750167182836053,3.532949620711264,0.38851666,3103.0903,-0.33142155,52.92991,57.63216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5066027,0.35255614,0.019151904,0.11470637,0.11027723,0.13726214,0.15149279,0.14078905,0.10908793,0.08288222,0.047285106,0.97157973,0.006643701,0.0023375985,0.024196194
8,51640.0,602.0,53.802727,55.591606,70.1862,2213.0,4.683145054375281,6.370064595789437,0.45067278,3032.8672,-0.81677467,53.176605,46.834305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5246453,0.3176495,0.08600263,0.12403101,0.11686412,0.13309932,0.14011994,0.12095948,0.093608305,0.08922042,0.05353225,0.8610502,0.06260055,0.007020623,0.110721074
9,45021.0,700.0,61.730278,64.84161,71.34084,16323.0,1.4039867179507617,1.550086371390634,0.30595723,3435.7441,-0.17918482,55.809837,53.46707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51609343,0.30081964,0.013457183,0.14108153,0.13537127,0.14911395,0.1451929,0.11907798,0.076479435,0.0582637,0.030321488,0.7691532,0.20558845,0.0031025754,0.02078535
10,37071.0,800.0,67.173805,62.59181,66.46961,59179.0,1.6883518825336825,2.268049800378545,0.37740058,3537.7646,-0.21762666,64.487045,63.013695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5162241,0.4182453,0.033173114,0.13199906,0.1342894,0.15705092,0.15088382,0.12083629,0.079232,0.059417434,0.028750032,0.82980067,0.13870722,0.009529063,0.030042287
11,37007.0,900.0,39.748997,39.456467,43.473396,7985.0,0.8713942562010157,1.2456350263411995,0.16212747,3280.8772,0.22059485,30.69407,30.965176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5088031,0.3175226,0.0070820968,0.13839762,0.12716122,0.14817013,0.14389713,0.11968348,0.07616222,0.06801187,0.040395647,0.49531156,0.48644906,0.0056577646,0.00834817
12,47091.0,1001.0,67.34923,71.55542,84.55527,5657.0,0.9904100968132781,1.6533498080898141,0.123981945,2894.1042,-0.7155121,64.02247,64.87864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4660266,0.23865151,0.006171781,0.11429224,0.124807134,0.15720898,0.15440883,0.14006515,0.100291446,0.0677753,0.038230754,0.96399796,0.024229957,0.0012000686,0.008571918
13,37111.0,1002.0,65.73971,63.70468,75.738785,14011.0,4.273166886986905,3.8855303355111346,0.49918637,3357.027,-0.36172107,53.42897,58.458435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50174373,0.34129027,0.027211692,0.12578587,0.13297431,0.14773078,0.15131314,0.12424379,0.093259946,0.06607198,0.033901922,0.9217575,0.041588575,0.009205001,0.028801214
14,37035.0,1100.0,67.82801,62.62647,69.493286,50841.0,5.144943564792957,3.9366242309351307,0.43032658,3481.9648,-0.102757104,60.921986,63.289345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50677913,0.43485284,0.064699866,0.13155945,0.13829269,0.15701732,0.15068638,0.12126901,0.07879451,0.05754314,0.028732752,0.84992766,0.08372093,0.029262096,0.05565868
15,13241.0,1201.0,66.02289,73.274895,81.32107,5341.0,1.0596247582079563,1.4860302875480826,0.22935008,2876.1636,-0.89849585,50.317924,53.24616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5065116,0.40365338,0.04099668,0.1241196,0.107906975,0.12358804,0.13840532,0.14817275,0.11920266,0.08152824,0.04079734,0.9488372,0.007906977,0.0037873755,0.04538206
16,37099.0,1202.0,52.15364,47.259995,56.130264,12121.0,1.1521916208849934,3.835497093564239,0.10621638,2812.6558,-0.96089196,42.629944,44.88889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51166934,0.5311527,0.017360587,0.14758009,0.17807433,0.11974276,0.13203104,0.13305758,0.09266025,0.062165998,0.032154825,0.8567978,0.016666163,0.005102503,0.017420972
17,37089.0,1203.0,67.15785,60.63335,64.36265,38607.0,1.248334340157148,1.2883708115271568,0.204868,3089.2307,-0.69266087,61.277252,64.34992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5158737,0.5398607,0.05937896,0.112477995,0.10175726,0.13297747,0.13896583,0.12882823,0.109158605,0.10496451,0.05665392,0.925224,0.030558577,0.0061229295,0.054725084
18,37039.0,1204.0,66.06184,69.54628,79.12872,9674.0,2.8113894900309973,3.5582782229261696,0.30841276,2896.921,-0.8781017,52.170456,55.379425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5149395,0.38488904,0.012346695,0.11585315,0.10120174,0.1172936,0.14091694,0.1514528,0.12383735,0.09046012,0.049057536,0.9482262,0.015927237,0.00283974,0.0124701625
19,45069.0,1301.0,34.786144,37.032555,41.74629,7883.0,2.0760811355068967,4.3996793052299985,0.5008386,3327.9019,-0.20475186,33.071484,28.654034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5094385,0.25863004,0.005968492,0.14893469,0.13512388,0.14778958,0.14844888,0.11836352,0.07398154,0.057949893,0.029634256,0.44486085,0.5072524,0.0024290374,0.0071136095
20,45033.0,1302.0,44.63961,44.22669,49.143383,8990.0,1.0675245906008142,1.8336345892046282,0.19252092,2964.3518,-0.55649436,41.91808,40.999687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53359157,0.27052525,0.010057939,0.16401927,0.12867,0.13859774,0.14588894,0.11216718,0.07209817,0.056018487,0.02724432,0.503906,0.4534861,0.0033526463,0.017544432
21,37125.0,1400.0,63.90342,60.78273,65.12063,31301.0,1.9900727374402418,2.864719072913945,0.26360714,2951.4146,-0.91709435,56.32972,59.98063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51819605,0.5673609,0.041675027,0.124369726,0.09997459,0.13187283,0.13462798,0.119648516,0.111717425,0.10745095,0.052909628,0.80249834,0.1549974,0.004440343,0.039869465
22,37047.0,1500.0,45.51669,53.98507,61.161392,18425.0,0.5801517930242,1.3858198352742943,0.18693022,2775.0693,-0.7967967,32.264553,40.017326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5192058,0.34948915,0.014429487,0.14739995,0.12129902,0.13960072,0.14599353,0.12354564,0.09108842,0.06188241,0.03254854,0.6344773,0.30930245,0.0022466164,0.023178505
23,37065.0,1600.0,37.665462,32.67128,33.743267,18202.0,1.4466918420729513,3.1530359848618748,0.27769855,3074.096,-0.4456349,35.962147,36.251823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53519404,0.28703704,0.020699205,0.15226774,0.11986116,0.14183721,0.15831025,0.11378269,0.07864259,0.05956192,0.030068697,0.40064022,0.5745603,0.001258857,0.027946625
24,37135.0,1701.0,36.70707,27.356392,23.646664,49344.0,2.532345009818158,1.780877886754415,0.17019652,2939.0032,0.3382346,31.267765,34.424126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5260135,0.71744573,0.0905969,0.16203575,0.22385749,0.14156665,0.15076928,0.100873746,0.052145448,0.03911966,0.02140797,0.7804647,0.13785346,0.040980488,0.04460064
25,37185.0,1702.0,32.491226,30.178823,33.387856,6795.0,1.806105415717468,2.542557722855875,0.31160033,2948.42,-0.5586377,27.509706,31.006443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5086621,0.35517317,0.022882035,0.1418486,0.11145604,0.1322852,0.14505307,0.12487482,0.103194475,0.0812137,0.04145804,0.3889946,0.5448628,0.0013018226,0.015872221
26,37191.0,1800.0,61.48133,54.312428,55.849094,33884.0,1.0571823744781668,1.976378061948381,0.27085784,2613.9497,-0.76475143,58.274822,58.889816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50689584,0.4467583,0.04228397,0.14535555,0.14299077,0.15399413,0.14972337,0.10659231,0.07892949,0.05518446,0.023771496,0.61283517,0.33020675,0.009600367,0.04944895
27,37031.0,1900.0,66.29327,67.51489,72.77243,26461.0,0.7893046131341772,1.308298686740966,0.16487353,2855.485,-0.9764404,56.280453,60.774975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5090009,0.5241503,0.020190964,0.12072479,0.09915296,0.13643636,0.16115724,0.14601822,0.11267535,0.082750954,0.035683613,0.90280044,0.06990216,0.005439267,0.01742923
28,51800.0,2000.0,48.691154,43.33501,43.61123,24661.0,0.257973195977116,0.642108585184233,0.08240563,3035.0112,-0.68140835,48.609856,44.1853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5224335,0.4721809,0.018531024,0.14906481,0.10674184,0.16690485,0.15581764,0.114908054,0.07316613,0.053504404,0.027655197,0.5382006,0.4352906,0.0077107903,0.012704744
29,37055.0,2100.0,56.637077,54.684494,61.341454,13002.0,0.4761321546527988,2.174151650848117,0.22098051,2603.886,-0.8793992,52.602352,52.39777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4961791,0.6097269,0.0250609,0.12366937,0.1022458,0.15677245,0.17973104,0.13614976,0.10161177,0.06680682,0.023492508,0.94747555,0.026595922,0.0037040745,0.022224447
30,51147.0,2200.0,52.379967,45.0,47.18073,6363.0,1.5305452061271083,3.21772934547554,0.29509136,2852.7969,-0.9148526,50.74221,48.58264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5111055,0.4153666,0.013742394,0.19300203,0.18544625,0.11455375,0.12611562,0.09487829,0.073275864,0.06318458,0.04350913,0.62170386,0.3581643,0.0054766736,0.009432049
31,51031.0,2300.0,66.40345,68.31783,74.57983,20327.0,2.961385633293984,2.4246101338135517,0.2694762,3319.0723,-0.17383158,64.56996,60.214935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5120404,0.4006511,0.011492227,0.1355378,0.12044325,0.14577705,0.15587924,0.13079995,0.09524649,0.061317984,0.028877404,0.83237404,0.1471475,0.006167039,0.008281452
32,51570.0,2400.0,72.43387,70.630005,70.58947,7782.0,0.47340134990158256,0.8132856906010741,0.13310878,3304.2869,0.18543243,75.4787,72.216805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53240216,0.49233407,0.04947624,0.13386992,0.11919276,0.13280465,0.14037995,0.12215186,0.09617092,0.093270995,0.046872225,0.890809,0.062673844,0.027164586,0.016215896
33,51735.0,2500.0,74.677185,74.94683,76.07764,5861.0,0.938878333988983,2.512615974883813,0.19788986,2945.6865,-0.37059605,75.544945,70.83106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49948126,0.6146411,0.029396508,0.16660902,0.07911119,0.13842297,0.1751686,0.15087324,0.089918725,0.04677503,0.027753761,0.96264917,0.0067439047,0.015735777,0.010548159
34,51595.0,2600.0,45.670883,34.5147,34.02367,2080.0,0.9203285422837979,1.6689165512557693,0.29522485,2803.0735,-1.0001718,51.077187,43.08426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.545278,0.29668874,0.03230362,0.14527802,0.109620474,0.129391,0.13027361,0.10291262,0.08684907,0.088967346,0.07360989,0.42453662,0.5615181,0.0052956752,0.01482789
35,28039.0,2700.0,72.23529,83.40748,89.44049,7284.0,0.35231070191530245,2.4503460835322155,0.15209214,2756.1162,-0.84289765,60.977318,63.68313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49843293,0.31069437,0.012745508,0.15592353,0.1368575,0.14312579,0.13079816,0.11653782,0.07689093,0.04978061,0.02627455,0.89375263,0.088173844,0.0015670706,0.016036356
36,28153.0,2800.0,60.85989,60.947876,62.960346,7705.0,1.9771412531611432,3.2639534574853784,0.38098773,2801.46,-1.1165934,55.83847,54.830868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5222945,0.29892522,0.0032522625,0.16581824,0.12914781,0.13414404,0.14154412,0.109351434,0.08012821,0.05227187,0.029081825,0.61293364,0.38013762,0.0015082957,0.006315988
37,28035.0,2900.0,60.97661,56.8269,56.88765,22251.0,0.8274734353445865,1.2712904472904043,0.17986332,2992.8882,-0.7697571,59.87289,58.61043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5282078,0.51408756,0.020053992,0.15683709,0.20990579,0.1322379,0.12393256,0.093837805,0.062462125,0.051897965,0.030976254,0.6434494,0.33551872,0.0073825135,0.012561291
38,28007.0,3001.0,59.00584,57.80731,60.164333,7173.0,1.1814042852107889,2.1603104968507836,0.24736987,2884.5273,-0.5437585,53.866177,50.30818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5222522,0.3358056,0.0077819033,0.15441738,0.11850873,0.12730786,0.13112253,0.115507856,0.090839736,0.077564724,0.049641423,0.58338845,0.39997965,0.002695692,0.014241392
39,28163.0,3002.0,51.251537,46.37754,46.13053,10516.0,3.5513215220776893,0.8720010112471024,0.27530178,2847.1553,-0.68528867,51.16129,46.62056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.491243,0.3400162,0.038900137,0.15997016,0.13456962,0.14682582,0.14597322,0.09691285,0.07033998,0.055845678,0.034530535,0.44736937,0.53959286,0.0036235745,0.043802623
40,28079.0,3003.0,59.56119,55.364334,57.160168,6952.0,0.5698826227776665,0.7651919766430026,0.14020512,3360.8933,-0.18371701,54.189407,50.96905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.50496656,0.3230243,0.013896848,0.15195797,0.13495702,0.13567336,0.13724929,0.10682903,0.0821872,0.064135626,0.03834766,0.5613658,0.37416428,0.0014804202,0.021012416
41,28113.0,3101.0,53.281425,48.252594,49.89298,14166.0,1.1054621162730953,1.26278546065297,0.31066075,2624.8735,-1.2230165,48.886414,46.159565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5318952,0.38257593,0.009244992,0.15860298,0.12483308,0.12799178,0.14252697,0.10826913,0.08040575,0.06520288,0.03803287,0.51245505,0.47526965,0.0032614279,0.007293272
42,28077.0,3102.0,56.394703,62.807335,65.08049,6587.0,0.8410736988367447,1.3491870108839557,0.23894618,2989.7166,-0.79605883,51.01758,49.090706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52028966,0.38789612,0.0060340925,0.16028059,0.123548046,0.13456027,0.14843868,0.10597375,0.08983255,0.061547745,0.03062302,0.6694071,0.32071203,0.0027153417,0.006712928
43,22025.0,3201.0,62.89625,67.756676,72.46611,4765.0,1.507114052186524,0.6601907855738318,0.22044356,2606.8215,-1.6359181,43.470936,39.66655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49844325,0.24695829,0.00082417583,0.15357143,0.1282967,0.1293956,0.15228938,0.10760073,0.093956046,0.06318682,0.036355313,0.71776557,0.27124542,0.0012820513,0.009249085
44,28037.0,3202.0,62.026466,62.66653,64.43519,3953.0,0.5588936757537155,0.5485691509731865,0.16318937,2611.53,-1.3213258,55.027344,53.45487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5201231,0.33680493,0.0031960227,0.17424242,0.11079545,0.12523675,0.15565814,0.103811555,0.08984375,0.06794508,0.040601324,0.62795925,0.3626894,0.0007102273,0.0053267046
45,28149.0,3203.0,59.272396,51.53374,51.263763,18623.0,0.689909265164669,0.9110126238397811,0.24303588,2807.4465,-0.76271033,55.529438,51.349026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5311619,0.50518495,0.012025623,0.15746112,0.12617838,0.13772057,0.15655467,0.10990251,0.0710257,0.050721135,0.033397794,0.5496737,0.4318548,0.0061840303,0.010353719
46,22087.0,3300.0,58.180515,73.41994,67.36393,28621.0,0.24153201314144468,0.6459881805599177,0.08796206,3216.4883,-0.23559332,56.724197,48.63067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51665205,0.3517801,0.030031683,0.1489982,0.12573443,0.1474215,0.15572149,0.11362656,0.07684184,0.072319984,0.027235271,0.8828928,0.07618736,0.01322346,0.05094528
47,22109.0,3400.0,59.659206,70.893845,74.94328,36675.0,0.4495990267923844,0.9226654231013409,0.12676089,2698.5173,-0.9694887,52.390392,42.91149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5086744,0.31256026,0.014631159,0.17087547,0.1327426,0.15471326,0.14694315,0.105365396,0.06829469,0.045414966,0.021300824,0.74065816,0.17792791,0.008085893,0.015607207
48,22063.0,3500.0,69.33347,86.62252,87.53752,36865.0,0.3887982826605372,0.6111272799766043,0.10498958,3037.4805,-0.43976068,56.28807,54.894012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5038883,0.3403977,0.007645893,0.16629273,0.13244167,0.16263315,0.1515564,0.10876337,0.06370488,0.040396888,0.01676215,0.9434836,0.042194,0.0017753284,0.011076742
49,22009.0,3600.0,52.24021,61.802006,68.91892,14653.0,0.2667871995300928,0.3739293750193582,0.08642976,2666.7974,-1.3498917,35.80503,31.388727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.50910056,0.22712922,0.0053759553,0.15544467,0.12933633,0.14794725,0.14179987,0.10537355,0.07849377,0.061449822,0.038861167,0.684699,0.2949061,0.0017357344,0.009739399
50,22053.0,3700.0,57.367874,70.28022,77.77205,12546.0,0.27926936381438916,0.6128302332685815,0.14259592,2749.2646,-1.2872336,39.124176,38.464203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51935744,0.28193468,0.005757913,0.16519803,0.11932559,0.13647209,0.14079848,0.10332432,0.08108796,0.062955305,0.03247972,0.8060124,0.17785907,0.0019405122,0.0099252425
51,22039.0,3800.0,55.849846,62.58934,71.11043,13612.0,0.7729246793199478,1.0107098648679624,0.102752134,2827.6965,-0.8322848,37.537323,40.210503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.50143933,0.24824509,0.006321612,0.1663092,0.12313033,0.1440989,0.13676131,0.10083535,0.076282665,0.057402495,0.034232657,0.7041542,0.28565785,0.0014392956,0.010385506
52,22041.0,3901.0,65.76493,67.953,72.2194,8356.0,0.49848523567499825,0.6272588447330207,0.15514906,3052.0457,-0.756765,48.518787,49.283314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5231153,0.24890114,0.0059728166,0.16253586,0.11710483,0.13168414,0.13831538,0.103277996,0.09034473,0.06758218,0.04359686,0.67163616,0.31608897,0.0018812021,0.0075248084
53,22035.0,3902.0,40.561382,35.61104,36.552704,3245.0,0.19890127301752614,1.2253768442751891,0.13418141,2541.293,-1.0075318,38.363,31.928688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48869544,0.26687115,0.008810105,0.17248699,0.14860418,0.13703428,0.12365991,0.092240736,0.070799276,0.05593886,0.033542085,0.31599617,0.67285854,0.0032905212,0.0118883345
54,5073.0,4001.0,45.993526,59.794025,63.01384,3383.0,2.15820328061063,1.8784525514074417,0.34188628,2825.781,-0.9200159,34.32973,28.247007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5164155,0.29304287,0.009580558,0.1493165,0.105386145,0.124430425,0.13552985,0.12653348,0.097558126,0.07734548,0.05362776,0.62075007,0.36487907,0.0022198856,0.010281575
55,22015.0,4002.0,66.053734,72.0327,73.725655,35915.0,0.623848478129986,1.0220205572478358,0.13746896,3010.9685,-0.7588078,58.0056,52.083103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.50996846,0.5050541,0.024849964,0.15623029,0.13789035,0.15544705,0.14932357,0.10348897,0.07625877,0.046038043,0.02295799,0.7466484,0.20819856,0.012552131,0.031156546
56,22049.0,4003.0,62.73203,67.87737,70.72822,7106.0,0.7420646510906486,0.6365747057538336,0.2252368,2654.7812,-1.1320008,47.68616,47.360283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5225044,0.33919698,0.0044813924,0.15360135,0.118464634,0.13119438,0.13626032,0.120218225,0.09222576,0.07020848,0.048450995,0.7101383,0.27869067,0.0021432748,0.0061050854
57,22085.0,4004.0,66.91055,76.296745,82.22676,8862.0,1.2080017202504223,1.6058803094466825,0.32263884,2714.775,-0.9828606,46.216866,45.39056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5108913,0.29906422,0.009676456,0.15299033,0.1085724,0.12771218,0.13001406,0.126817,0.10166674,0.075663924,0.040709324,0.7267147,0.16871989,0.0014919647,0.027366895
58,5003.0,4101.0,47.6801,64.49118,68.913704,8271.0,1.1366824891336371,1.4091422098226545,0.46475008,2513.5034,-1.3087351,31.374302,32.639427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51724565,0.29252005,0.021810072,0.14940725,0.122144654,0.1378826,0.13680862,0.124912225,0.08595977,0.06018423,0.038498078,0.697757,0.2710149,0.001776199,0.032054193
59,5043.0,4102.0,47.38825,59.774822,62.657505,5922.0,0.9232376905605044,1.0759186659689437,0.30114895,2793.362,-1.1842993,34.082855,31.701227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51514184,0.3872587,0.014848048,0.1626876,0.15045665,0.13336538,0.138653,0.10682049,0.07899375,0.055813704,0.035731453,0.70298564,0.2715911,0.004219409,0.01757197
60,5013.0,4103.0,52.587612,67.90238,70.891045,2185.0,0.9550518086510351,0.8330303966183337,0.3358223,2883.544,-0.84390604,42.97915,35.760994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51897633,0.2519201,0.00922702,0.14502089,0.0988858,0.1444986,0.15424791,0.12082173,0.09610028,0.071552925,0.044916436,0.74512535,0.23380919,0.0003481894,0.014972145
61,5119.0,4200.0,44.988228,44.142406,40.614407,127151.0,0.7144231885835785,0.7382659174302864,0.12845768,3214.4292,-0.33185706,37.548428,37.361465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5208508,0.5728062,0.02997726,0.13639155,0.1490038,0.1519224,0.15541367,0.113565564,0.06885419,0.05238551,0.030688237,0.63963383,0.3186868,0.012476693,0.024389029
62,5001.0,4301.0,53.820194,61.50769,66.36853,6372.0,1.5055680405954845,1.81510276072936,0.33552736,3012.2417,-0.9114843,35.52229,31.162586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5237843,0.32618088,0.004000193,0.14203094,0.114800714,0.12978938,0.15234469,0.12222276,0.08824521,0.072485425,0.046315484,0.75193983,0.23364982,0.003566437,0.00756663
63,5145.0,4302.0,61.22323,74.30805,80.307236,22150.0,1.351062129810714,1.8823091036477777,0.250923,2971.3884,-0.74380994,44.862354,45.90474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5123502,0.3720436,0.014635599,0.1554381,0.14781508,0.13923919,0.13298593,0.11273729,0.081739,0.060522594,0.03808531,0.9351746,0.035643563,0.0032159607,0.018819325
64,21121.0,4401.0,62.142933,72.612885,84.8788,9910.0,0.5740966435039003,0.41553338561145736,0.1976737,2939.5754,-0.85845643,56.957783,54.647827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.51847774,0.21538159,0.0040257904,0.1469099,0.13565026,0.1406825,0.13904703,0.120742254,0.08086177,0.05566913,0.03528857,0.97839284,0.008240289,0.0016669288,0.0056612673
65,21151.0,4402.0,59.512043,61.377,66.51814,23666.0,2.026467157998921,2.1370922238983354,0.28699654,3072.0525,-0.69010466,52.129555,53.08751,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.517327,0.45497924,0.015012981,0.14657411,0.21699683,0.1434558,0.13226663,0.10248053,0.06401682,0.045067165,0.023493057,0.9300993,0.044446327,0.007196072,0.009665312
66,21189.0,4501.0,81.21397,77.04652,85.205894,1826.0,1.1758321665693643,0.5875797390707724,0.11516505,2576.9368,-1.4761236,67.94375,58.711952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49547136,0.21252313,0.0010292302,0.14903252,0.11650885,0.13791683,0.15212022,0.12309592,0.08892548,0.06772334,0.040551666,0.99217784,0.0010292302,0.00041169205,0.007204611
67,21095.0,4502.0,48.136456,73.48246,86.93915,10535.0,0.3275635969268791,0.01488459050275992,0.06429688,2621.86,-1.5227606,36.873726,36.2287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5214746,0.24445352,0.0062044454,0.14824408,0.11475212,0.13824469,0.15709896,0.12806457,0.08237456,0.06599,0.03460635,0.9556051,0.026173122,0.002891392,0.0065056323
